Name	node.degree	node.betw	node.stress	node.evcent	Clustering.Coefficient	No..module	Zi	Pi	Domain	Phylum	Class	Order	Family	Genus	Domain_Phylum	year_trt
X16S_1312	2	404.4757259	3149	0.001277088	0	1	-0.354	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2014_warming
X16S_13131	2	4	4	1.1e-85	0	17	0.816	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2014_warming
X16S_1316	2	618	5942	2.47e-05	0	4	0	0	Bacteria	Chloroflexi	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Chloroflexi	2014_warming
X16S_13164	2	0	0	0.02551551	1	5	-0.675	0.5	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_13168	16	5440.652739	35950	0.121514133	0.3	0	0.778	0.539	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Bacteria_Actinobacteria	2014_warming
X16S_13177	7	4469.12857	30050	0.019188199	0.19047619	0	0.218	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Bacteria_Actinobacteria	2014_warming
X16S_132	2	0	0	0.002620616	1	0	-0.714	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2014_warming
X16S_1326	1	0	0	6.22e-108	0	32	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	Bacteria_Proteobacteria	2014_warming
X16S_133	3	1190.387456	10075	0.019190907	0.333333333	3	-0.558	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_1331	3	1235	10883	3.37e-06	0	13	1.788	0	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unclassified	Rhizomicrobium	Bacteria_Proteobacteria	2014_warming
X16S_13351	1	0	0	0.000796855	0	1	-0.615	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	Bacteria_Proteobacteria	2014_warming
X16S_1336	5	3866.207763	29645	5.46e-05	0	9	2.304	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1337	3	207.1129756	4400	0.013420153	0	3	-0.558	0.444	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_134	7	2911.947199	20622	0.022347204	0.047619048	3	-0.073	0.448	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Bacteria_Proteobacteria	2014_warming
X16S_1341	1	0	0	6.22e-108	0	60	0	0	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Bacteria_Chloroflexi	2014_warming
X16S_1345	2	1167.119832	17006	6.85e-06	0	9	0.098	0	Bacteria	Actinobacteria	Actinobacteria	Thermoleophilales	Thermoleophilaceae	Thermoleophilum	Bacteria_Actinobacteria	2014_warming
X16S_1357	1	0	0	1.23e-88	0	21	-1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_13593	1	0	0	4.38e-94	0	24	0	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella	Bacteria_Proteobacteria	2014_warming
X16S_1360	8	229.8368818	3061	0.094919072	0.285714286	3	0.25	0.218	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_1367	2	618	7021	8.96e-14	0	2	-0.161	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Hydrotalea	Bacteria_Bacteroidetes	2014_warming
X16S_1368	1	0	0	1.43e-06	0	1	-0.615	0	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	Bacteria_Proteobacteria	2014_warming
X16S_137	7	3290.701477	26683	0.075153	0.285714286	3	0.088	0.244	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unclassified	Unclassified	Gp17	Bacteria_Acidobacteria	2014_warming
X16S_1380	1	0	0	6.22e-108	0	29	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2014_warming
X16S_13808	1	0	0	0.000796855	0	1	-0.615	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1382	1	0	0	0.001612053	0	3	-0.719	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1385	1	0	0	6.22e-108	0	29	0	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1388	3	1975.108958	8046	1.03e-05	0	4	0.547	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_13983	1	0	0	6.22e-108	0	46	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Unclassified	Unclassified	Bacteria_Firmicutes	2014_warming
X16S_13986	11	15942.04822	123505	0.000808274	0	1	0.949	0.561	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Unclassified	Bacteria_Firmicutes	2014_warming
X16S_14	13	8437.469693	59146	0.041823793	0.320512821	0	1.151	0.142	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2014_warming
X16S_140	4	1248.212339	7856	0.012763021	0	3	-0.234	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Chitinophagaceae	Terrimonas	Bacteria_Bacteroidetes	2014_warming
X16S_14053	1	0	0	6.22e-108	0	38	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_141	5	1862.166667	17577	8.41e-12	0.2	2	1.869	0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria	2014_warming
X16S_1417	2	618	3871	0.000349215	0	4	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Paenibacillus	Bacteria_Firmicutes	2014_warming
X16S_14196	3	713.6242155	6811	0.000279506	0	1	-0.093	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_14255	8	1263.676325	18339	0.000449109	0	1	1.21	0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria_Proteobacteria	2014_warming
X16S_14293	1	0	0	6.22e-108	0	66	0	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Bacteria_Proteobacteria	2014_warming
X16S_1432	2	1234	4946	7.48e-07	0	4	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2014_warming
X16S_1438	6	219.9071274	961	0.014801261	0.4	0	0.032	0	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_144	1	0	0	0.000626043	0	0	-0.9	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2014_warming
X16S_1440	1	0	0	6.22e-108	0	63	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_14574	1	0	0	0.002146486	0	0	-0.9	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2014_warming
X16S_1461	2	417.9403271	4130	0.002484681	0	4	-0.547	0.5	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2014_warming
X16S_1463	6	2047.812344	33913	0.000285546	0	1	0.688	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Bacteria_Proteobacteria	2014_warming
X16S_14630	1	0	0	6.16e-13	0	2	-0.838	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	Bacteria_Actinobacteria	2014_warming
X16S_1467	3	1795.403175	23031	0.000819449	0	1	-0.354	0.444	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Bacteria_Proteobacteria	2014_warming
X16S_14736	3	0.833333333	2	4.74e-54	0.666666667	15	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae 1	Unclassified	Bacteria_Firmicutes	2014_warming
X16S_1477	6	1375.654511	19558	0.00143235	0	1	0.688	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2014_warming
X16S_14778	1	0	0	6.22e-108	0	56	0	0	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Gp1	Bacteria_Acidobacteria	2014_warming
X16S_14991	2	107.6674739	1991	0.00099142	0	1	-0.354	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2014_warming
X16S_15	20	9849.309207	70058	0.084390164	0.215789474	0	1.151	0.56	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Bacteria_Proteobacteria	2014_warming
X16S_150	3	1088.317525	8247	0.007319922	0	1	-0.354	0.444	Bacteria	Acidobacteria	Acidobacteria_Gp25	Unclassified	Unclassified	Gp25	Bacteria_Acidobacteria	2014_warming
X16S_1505	12	5135.673609	36115	0.002473656	0	1	1.731	0.291	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2014_warming
X16S_151	9	2965.056197	33513	0.098201484	0.333333333	3	0.25	0.37	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1513	2	1208.693714	7765	0.001149911	0	11	-1.133	0.5	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_152	2	3.5	9	0.000281658	0	6	-0.081	0	Bacteria	Acidobacteria	Acidobacteria_Gp3	Unclassified	Unclassified	Gp3	Bacteria_Acidobacteria	2014_warming
X16S_15287	5	1686.918971	27308	0.001575595	0	1	0.427	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_153	1	0	0	0.003081813	0	3	-0.719	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_15336	1	0	0	1.45e-05	0	1	-0.615	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1534	1	0	0	6.22e-108	0	48	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Bacteria_Proteobacteria	2014_warming
X16S_15422	14	1463.260991	15131	0.130571825	0.252747253	3	1.22	0.132	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2014_warming
X16S_155	10	3213.886341	24068	0.062070639	0.155555556	3	0.411	0.34	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1558	4	646.7907264	5789	0.011707131	0	3	-0.234	0	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2014_warming
X16S_1559	6	222.4538772	1794	0.066205169	0.466666667	3	-0.396	0.611	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_15640	4	2043.198525	13951	0.000122189	0	11	1.889	0.375	Bacteria	Acidobacteria	Acidobacteria_Gp16	Unclassified	Unclassified	Gp16	Bacteria_Acidobacteria	2014_warming
X16S_1568	1	0	0	2.52e-05	0	4	-0.547	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_15686	7	987.4428292	12517	0.042721866	0.333333333	3	0.25	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1569	1	0	0	0.000347397	0	4	-0.547	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Bacteria_Planctomycetes	2014_warming
X16S_1571	1	0	0	0.007002387	0	3	-0.719	0	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unclassified	Unclassified	Gp17	Bacteria_Acidobacteria	2014_warming
X16S_15712	4	1578.045994	12103	0.003707299	0	20	0	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Bacteria_Planctomycetes	2014_warming
X16S_15740	3	1235	10131	0.000136504	0	4	0.547	0	Archaea	Crenarchaeota	Thermoprotei	Unclassified	Unclassified	Unclassified	Archaea_Crenarchaeota	2014_warming
X16S_1575	3	3452.751298	31756	0.000682557	0	9	-0.637	0.444	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Gemmata	Bacteria_Planctomycetes	2014_warming
X16S_1583	3	704.8605752	5435	0.001112552	0	1	-0.093	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_159	9	630.1884474	8682	0.051082073	0.388888889	3	0.573	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_15978	1	0	0	0.016703992	0	3	-0.719	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2014_warming
X16S_16	31	8744.556492	93993	0.212996954	0.159139785	3	3.806	0.122	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	Bacteria_Proteobacteria	2014_warming
X16S_16005	1	0	0	0.000135083	0	4	-0.547	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2014_warming
X16S_16014	3	29.8427729	380	0.027490595	0.333333333	5	-0.675	0.666	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_1604	1	0	0	6.22e-108	0	50	0	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Stigmatella	Bacteria_Proteobacteria	2014_warming
X16S_16045	7	2598.224845	14336	0.017563523	0.19047619	0	0.032	0.244	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_161	31	12023.5487	105384	0.253536216	0.16344086	0	1.151	0.578	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Bacteria_Actinobacteria	2014_warming
X16S_1614	2	1234	9604	0.00027343	0	1	-0.354	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1618	4	446.2650955	3702	0.033575126	0.333333333	3	-0.234	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	Bacteria_Actinobacteria	2014_warming
X16S_162	1	0	0	0.010592605	0	3	-0.719	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2014_warming
X16S_16204	2	618	5714	0.000127727	0	1	-0.354	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	Bacteria_Planctomycetes	2014_warming
X16S_1625	1	0	0	4.11e-06	0	7	-0.73	0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_163	1	0	0	0.000844513	0	3	-0.719	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_1638	4	1535.269057	11783	0.000941753	0	11	0.377	0.625	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_16462	13	6958.712916	79849	0.002418293	0	1	2.253	0.142	Bacteria	Firmicutes	Bacilli	Bacillales	Pasteuriaceae	Pasteuria	Bacteria_Firmicutes	2014_warming
X16S_16501	2	4.046427037	99	0.028881862	0	0	-0.9	0.5	Bacteria	Acidobacteria	Acidobacteria_Gp7	Unclassified	Unclassified	Gp7	Bacteria_Acidobacteria	2014_warming
X16S_1668	3	1157.243763	3255	5.72e-06	0	4	0.547	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Singulisphaera	Bacteria_Planctomycetes	2014_warming
X16S_167	4	12578	104969	1.24e-09	0.166666667	2	1.192	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Bacteria_Actinobacteria	2014_warming
X16S_1676	1	0	0	6.22e-108	0	39	0	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_16863	1	0	0	3.37e-07	0	7	-0.73	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2014_warming
X16S_171	5	26.32814548	451	0.016046332	0.7	0	-0.154	0	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unclassified	Rhizomicrobium	Bacteria_Proteobacteria	2014_warming
X16S_1714	3	1087.932729	7185	0.000180785	0	4	0	0.444	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_17156	3	0	0	0.000580395	1	0	-0.527	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Bacteria_Actinobacteria	2014_warming
X16S_17174	1	0	0	4.51e-06	0	9	-0.637	0	Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Bacteria_Bacteroidetes	2014_warming
X16S_172	11	774.7839998	14192	0.129397405	0.418181818	3	0.735	0.165	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1720	1	0	0	0.000138575	0	8	-0.826	0	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_174	4	261.6661191	1800	0.01330635	0.166666667	3	-0.396	0.375	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Bacteria_Proteobacteria	2014_warming
X16S_1741	1	0	0	0.000169159	0	1	-0.615	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_17488	1	0	0	4.38e-94	0	25	0	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Beijerinckia	Bacteria_Proteobacteria	2014_warming
X16S_175	2	3	3	1.1e-85	0	17	0.816	0	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Bacteria_Gemmatimonadetes	2014_warming
X16S_17588	1	0	0	0.000796855	0	1	-0.615	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_176	1	0	0	3.45e-05	0	1	-0.615	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2014_warming
X16S_1766	3	777.3121666	8115	0.000813804	0	1	-0.093	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1773	1	0	0	6.22e-108	0	48	0	0	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae 1	Paenibacillus	Bacteria_Firmicutes	2014_warming
X16S_17787	9	1276.351892	9220	0.055060816	0.333333333	0	0.032	0.518	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_1779	2	0	0	0.012121844	1	3	-0.558	0	Bacteria	Acidobacteria	Acidobacteria_Gp5	Unclassified	Unclassified	Gp5	Bacteria_Acidobacteria	2014_warming
X16S_178	1	0	0	0.001389806	0	3	-0.719	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_17826	1	0	0	3.91e-09	0	4	-0.547	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Bacteria_Proteobacteria	2014_warming
X16S_1787	1	0	0	0.00555008	0	8	-0.826	0	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_17882	1	0	0	0.011008102	0	5	-0.675	0	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unclassified	Unclassified	Gp6	Bacteria_Acidobacteria	2014_warming
X16S_1794	1	0	0	5.75e-08	0	9	-0.637	0	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_18	3	752.4574952	3975	0.005295546	0	6	-0.081	0.444	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_180	1	0	0	1.89e-05	0	19	-0.5	0	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Subdivision3_genera_incertae_sedis	Bacteria_Verrucomicrobia	2014_warming
X16S_18010	1	0	0	6.22e-108	0	40	0	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_18047	1	0	0	0.00011448	0	1	-0.615	0	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_181	1	0	0	0.000661407	0	5	-0.675	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus	Bacteria_Proteobacteria	2014_warming
X16S_1816	1	0	0	0.000472687	0	1	-0.615	0	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Bacteria_Chlamydiae	2014_warming
X16S_1819	3	2351.803343	17953	0.014629673	0	6	-0.081	0.444	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_18224	3	161.8170944	1023	0.000318915	0	1	-0.093	0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	Bacteria_Proteobacteria	2014_warming
X16S_18250	26	12096.86175	109951	0.198947149	0.196923077	3	2.19	0.434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	Bacteria_Proteobacteria	2014_warming
X16S_1826	1	0	0	5.51e-86	0	22	-0.577	0	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unclassified	Unclassified	Bacteria_Actinobacteria	2014_warming
X16S_183	2	1	5	0.004310085	0	5	-0.342	0	Bacteria	Acidobacteria	Acidobacteria_Gp4	Unclassified	Unclassified	Gp4	Bacteria_Acidobacteria	2014_warming
X16S_18428	3	703.3483876	5688	8.5e-05	0	16	0.816	0.444	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella	Bacteria_Proteobacteria	2014_warming
X16S_185	3	2460	28068	1.18e-12	0.333333333	2	0.515	0	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Bacteria_Actinobacteria	2014_warming
X16S_1860	2	113.0305467	1312	0.001109305	0	5	-0.675	0.5	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
X16S_1867	2	0	0	0.006878374	1	0	-0.714	0	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Bacteria_Chloroflexi	2014_warming
X16S_18721	6	1628.335249	21648	0.006498529	0	1	0.427	0.277	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Bacteria_Unclassified	2014_warming
